customer_id,gender,seniorcitizen,partner,dependents,tenure,phoneservice,multiplelines,internetservice,onlinesecurity,onlinebackup,deviceprotection,techsupport,streamingtv,streamingmovies,contract,paperlessbilling,paymentmethod,monthlycharges,totalcharges,churn,churn_flag,is_senior_citizen,tenure_cohort,total_calls,total_voice_minutes,total_data_mb,total_sms,dropped_calls,avg_call_duration_sec,last_activity_date,engagement_score,estimated_clv_usd
8107-RZLNV,Male,0,Yes,No,72,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Two year,Yes,Bank transfer (automatic),106.3,7565.35,No,0,0,4yr+,6.0,4.0,4.084,1.0,0.0,328.8333333333333,2026-05-25 15:19:52.825973,35.89,7653.6
0516-OOHAR,Male,0,Yes,Yes,28,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,Yes,One year,No,Bank transfer (automatic),100.35,2799.0,No,0,0,2-4yr,4.0,14.57,5.736,0.0,0.0,288.25,2026-05-24 14:40:42.825973,16.87,2809.8
2027-CWDNU,Male,0,Yes,Yes,18,Yes,No,Fiber optic,No,No,No,Yes,No,Yes,Month-to-month,Yes,Electronic check,85.6,1601.5,No,0,0,1-2yr,7.0,0.0,143.61700000000002,3.0,0.0,389.57142857142856,2026-05-25 03:01:17.825973,50.71,1540.8
2737-WFVYW,Female,0,No,No,2,No,No phone service,DSL,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,45.25,85.5,Yes,1,0,0-6mo,13.0,43.8,106.542,1.0,0.0,371.0769230769231,2026-05-25 13:57:30.825973,58.43,90.5
9912-OMZDS,Female,0,Yes,Yes,59,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,One year,Yes,Electronic check,106.15,6256.2,No,0,0,4yr+,6.0,5.88,112.78999999999999,0.0,1.0,592.6666666666666,2026-05-24 12:29:46.825973,48.2,6262.85
3733-ZEECP,Male,0,Yes,Yes,22,Yes,No,DSL,No,No,No,Yes,No,No,Month-to-month,Yes,Electronic check,51.1,1232.9,No,0,0,1-2yr,8.0,1.98,145.355,1.0,2.0,143.25,2026-05-24 05:32:08.825973,57.49,1124.2
7878-RTCZG,Female,0,No,No,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,19.9,19.9,No,0,0,0-6mo,5.0,5.98,13.853,1.0,1.0,119.8,2026-05-25 03:23:18.825973,13.09,19.9
2452-MRMZF,Female,1,Yes,No,72,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card (automatic),25.7,1937.4,No,0,1,4yr+,7.0,2.28,110.656,0.0,0.0,242.28571428571428,2026-05-15 17:44:49.825973,57.66,1850.4
2272-QAGFO,Female,1,No,No,14,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,74.3,1096.25,Yes,1,1,1-2yr,9.0,16.4,39.292,3.0,0.0,280.6666666666667,2026-05-17 14:35:30.825973,43.88,1040.2
7103-IPXPJ,Male,0,Yes,No,50,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,Yes,One year,No,Electronic check,99.4,5059.75,No,0,0,4yr+,10.0,10.13,129.667,3.0,1.0,95.7,2026-05-18 05:10:39.825973,68.82,4970.0
4342-HFXWS,Female,0,Yes,Yes,48,Yes,No,DSL,Yes,No,Yes,Yes,Yes,No,One year,No,Bank transfer (automatic),69.7,3023.65,No,0,0,2-4yr,10.0,23.88,341.259,2.0,0.0,567.4,2026-05-24 20:49:38.825973,84.75,3345.6
3545-CNWRG,Female,0,Yes,Yes,49,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,98.35,4889.2,No,0,0,4yr+,9.0,2.4,51.131,2.0,0.0,336.6666666666667,2026-05-23 23:24:24.825973,52.81,4819.15
1785-BPHTP,Male,0,Yes,Yes,28,Yes,No,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,No,Electronic check,85.45,2289.9,No,0,0,2-4yr,1.0,0.0,80.779,0.0,0.0,179.0,2026-03-19 02:51:39.825973,22.99,2392.6
4989-LIXVT,Male,1,No,No,68,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,95.9,6503.2,No,0,1,4yr+,7.0,3.25,290.284,1.0,0.0,265.57142857142856,2026-05-24 06:25:55.825973,73.13,6521.2
7315-WYOAW,Male,0,No,No,13,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,Yes,Month-to-month,No,Electronic check,100.75,1313.25,No,0,0,1-2yr,9.0,8.3,438.255,0.0,0.0,348.55555555555554,2026-05-24 22:38:54.825973,75.9,1309.75
1173-XZPYF,Female,0,No,No,11,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,89.2,990.3,No,0,0,6-12mo,5.0,0.0,271.962,0.0,0.0,421.2,2026-05-23 22:05:31.825973,48.72,981.2
9850-OWRHQ,Female,0,Yes,No,3,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),74.1,228.0,Yes,1,0,0-6mo,9.0,4.28,46.917,4.0,0.0,156.88888888888889,2026-05-19 20:05:16.825973,41.07,222.3
3768-NLUBH,Male,1,Yes,No,57,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,No,Electronic check,100.6,5746.15,Yes,1,1,4yr+,10.0,16.63,86.514,3.0,1.0,352.1,2026-05-22 19:01:30.825973,63.58,5734.2
8676-TRMJS,Male,0,No,No,3,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Mailed check,75.0,209.1,Yes,1,0,0-6mo,8.0,17.82,62.542,1.0,1.0,277.5,2026-05-24 17:08:18.825973,38.94,225.0
2509-TFPJU,Male,0,Yes,No,72,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),25.75,1864.2,No,0,0,4yr+,6.0,6.2,155.921,0.0,1.0,196.83333333333334,2026-05-02 04:38:28.825973,58.14,1854.0
9530-GRMJG,Male,0,Yes,Yes,70,Yes,Yes,DSL,No,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Electronic check,84.1,5979.7,No,0,0,4yr+,9.0,4.62,194.389,2.0,0.0,186.22222222222223,2026-05-20 09:02:12.825973,77.25,5887.0
6898-RBTLU,Female,0,Yes,Yes,49,Yes,Yes,DSL,No,Yes,No,Yes,Yes,Yes,Two year,No,Bank transfer (automatic),79.3,3902.45,No,0,0,4yr+,6.0,1.28,148.57,1.0,0.0,170.5,2026-05-13 18:27:35.825973,51.49,3885.7
5481-NTDOH,Female,1,Yes,No,67,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,Yes,One year,Yes,Credit card (automatic),107.05,7142.5,No,0,1,4yr+,9.0,15.47,107.969,1.0,0.0,202.77777777777777,2026-05-17 18:31:41.825973,65.52,7172.35
2068-WWXQZ,Male,0,No,No,46,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),20.05,902.0,No,0,0,2-4yr,7.0,4.38,193.90699999999998,0.0,0.0,399.14285714285717,2026-05-20 22:21:19.825973,61.78,922.3
7359-SSBJK,Female,1,No,No,64,Yes,No,DSL,Yes,Yes,No,Yes,Yes,No,Two year,Yes,Credit card (automatic),70.2,4481.0,Yes,1,1,4yr+,5.0,0.33,114.182,0.0,1.0,259.4,2026-05-18 03:16:26.825973,44.09,4492.8
2061-VVFST,Female,0,Yes,No,37,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),19.5,805.2,No,0,0,2-4yr,4.0,13.62,17.466,0.0,0.0,702.75,2026-04-24 14:00:08.825973,19.94,721.5
0685-MLYYM,Female,1,No,No,2,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Electronic check,70.75,154.85,Yes,1,1,0-6mo,6.0,0.93,52.804,1.0,0.0,308.0,2026-04-13 13:39:33.825973,25.1,141.5
0749-IRGQE,Female,1,Yes,No,13,No,No phone service,DSL,No,No,No,No,Yes,Yes,Month-to-month,No,Electronic check,45.3,528.45,No,0,1,1-2yr,3.0,3.63,2.011,0.0,0.0,182.0,2026-04-22 17:22:37.825973,10.19,588.9
2380-DAMQP,Female,0,Yes,No,72,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Electronic check,115.15,8349.7,No,0,0,4yr+,7.0,4.22,30.787999999999997,0.0,0.0,336.85714285714283,2026-05-05 11:22:33.825973,45.25,8290.8
2256-YLYLP,Male,0,Yes,Yes,68,Yes,No,DSL,No,No,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),72.95,4953.25,No,0,0,4yr+,4.0,0.48,277.904,1.0,0.0,561.25,2026-05-22 21:43:20.825973,56.89,4960.6
1272-ILHFG,Male,0,Yes,Yes,15,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,19.65,332.65,No,0,0,1-2yr,9.0,3.05,92.967,2.0,0.0,108.33333333333333,2026-05-26 03:11:33.825973,52.57,294.75
0164-XAIRP,Female,0,No,No,24,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),19.55,470.2,No,0,0,1-2yr,10.0,8.37,218.978,1.0,0.0,549.5,2026-05-22 22:54:54.825973,73.58,469.2
5666-CYCYZ,Female,0,No,No,24,Yes,Yes,Fiber optic,No,No,No,Yes,No,Yes,Month-to-month,Yes,Electronic check,89.55,2259.35,No,0,0,1-2yr,9.0,11.0,84.35900000000001,2.0,1.0,180.33333333333334,2026-05-17 18:42:08.825973,53.3,2149.2
4011-ARPHK,Male,0,No,No,27,Yes,No,DSL,Yes,No,No,No,No,No,Month-to-month,No,Mailed check,50.35,1411.35,No,0,0,2-4yr,7.0,13.25,207.401,1.0,0.0,226.0,2026-05-15 23:37:34.825973,59.41,1359.45
8182-PNAGI,Male,0,No,No,12,Yes,No,DSL,No,No,No,Yes,No,No,Month-to-month,No,Bank transfer (automatic),50.25,593.75,Yes,1,0,6-12mo,10.0,14.02,216.274,2.0,1.0,323.3,2026-05-22 13:18:12.825973,70.43,603.0
6365-HITVU,Female,0,Yes,Yes,71,Yes,No,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Credit card (automatic),87.25,6328.7,No,0,0,4yr+,8.0,0.0,412.432,0.0,0.0,376.625,2026-05-20 00:17:59.825973,83.29,6194.75
7558-IMLMT,Male,0,Yes,Yes,67,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,20.8,1411.9,No,0,0,4yr+,8.0,14.27,216.40300000000002,1.0,1.0,128.25,2026-05-25 13:38:45.825973,73.68,1393.6
9488-FYQAU,Female,0,Yes,No,63,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),109.25,6841.4,No,0,0,4yr+,7.0,2.7,106.639,0.0,0.0,603.5714285714286,2026-05-19 05:46:50.825973,54.15,6882.75
3590-TCXTB,Male,0,No,No,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,20.35,20.35,No,0,0,0-6mo,6.0,19.08,169.494,0.0,0.0,306.6666666666667,2026-04-19 02:39:15.825973,40.98,20.35
6994-KERXL,Male,0,No,No,4,Yes,No,DSL,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,55.9,238.5,No,0,0,0-6mo,7.0,0.42,216.214,3.0,0.0,382.7142857142857,2026-05-18 06:17:31.825973,53.8,223.6
7957-RYHQD,Female,1,No,No,40,Yes,No,Fiber optic,Yes,Yes,No,No,No,No,Month-to-month,Yes,Credit card (automatic),79.2,3233.85,Yes,1,1,2-4yr,6.0,4.45,125.412,2.0,1.0,437.5,2026-05-18 14:49:54.825973,46.48,3168.0
2180-DXNEG,Female,0,No,No,12,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,96.0,1062.1,Yes,1,0,6-12mo,4.0,13.58,6.956,0.0,1.0,294.0,2026-04-29 22:44:18.825973,13.18,1152.0
1960-UOTYM,Male,0,Yes,Yes,52,Yes,No,DSL,Yes,Yes,Yes,No,Yes,Yes,Two year,No,Electronic check,79.2,4016.3,No,0,0,4yr+,7.0,5.67,70.27799999999999,2.0,0.0,315.57142857142856,2026-05-19 21:58:48.825973,46.06,4118.4
2740-JFBOK,Male,0,No,No,10,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,24.0,226.55,No,0,0,6-12mo,6.0,1.62,218.999,1.0,0.0,229.83333333333334,2026-05-08 03:05:28.825973,50.16,240.0
6500-JVEGC,Male,0,No,No,68,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,No,One year,No,Bank transfer (automatic),101.35,7110.75,No,0,0,4yr+,9.0,29.87,58.181999999999995,1.0,0.0,221.55555555555554,2026-05-19 02:27:12.825973,57.88,6891.8
5515-AKOAJ,Female,0,No,No,54,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,100.1,5440.9,Yes,1,0,4yr+,4.0,4.92,76.593,0.0,0.0,146.0,2026-05-14 18:50:32.825973,31.88,5405.4
8976-OQHGT,Female,0,Yes,Yes,4,Yes,No,DSL,No,Yes,No,Yes,No,No,Month-to-month,No,Mailed check,56.5,235.1,Yes,1,0,0-6mo,9.0,16.63,140.906,1.0,0.0,208.0,2026-05-07 10:36:57.825973,56.16,226.0
5245-VDBUR,Female,0,Yes,No,52,No,No phone service,DSL,Yes,No,Yes,No,No,No,One year,No,Mailed check,35.45,1958.95,No,0,0,4yr+,9.0,10.48,133.061,1.0,0.0,240.44444444444446,2026-05-16 22:25:48.825973,66.06,1843.4
6230-BSUXY,Female,1,No,No,1,Yes,No,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,85.0,85.0,Yes,1,1,0-6mo,7.0,11.95,162.748,1.0,1.0,124.14285714285714,2026-05-20 18:31:07.825973,46.22,85.0
8469-SNFFH,Male,0,Yes,No,70,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,No,One year,No,Bank transfer (automatic),79.4,5528.9,No,0,0,4yr+,9.0,18.62,132.40200000000002,3.0,2.0,162.44444444444446,2026-05-26 03:24:27.825973,69.97,5558.0
2144-ESWKO,Male,0,No,No,43,No,No phone service,DSL,Yes,No,Yes,No,No,No,One year,Yes,Credit card (automatic),35.2,1463.7,No,0,0,2-4yr,9.0,18.03,129.161,2.0,1.0,217.55555555555554,2026-05-15 13:00:33.825973,63.86,1513.6
1241-FPMOF,Male,0,No,No,52,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,19.65,1025.05,No,0,0,4yr+,6.0,5.18,63.132,2.0,0.0,130.33333333333334,2026-05-15 15:36:29.825973,38.94,1021.8
9928-BZVLZ,Female,0,No,No,12,No,No phone service,DSL,Yes,No,Yes,Yes,No,Yes,Two year,No,Mailed check,49.85,552.1,No,0,0,6-12mo,5.0,15.63,6.121,0.0,0.0,225.4,2026-05-18 04:37:29.825973,17.36,598.2
4114-QMKVN,Female,0,Yes,Yes,56,Yes,Yes,DSL,Yes,Yes,No,No,No,Yes,One year,No,Bank transfer (automatic),68.75,3815.4,No,0,0,4yr+,5.0,2.97,330.34,1.0,0.0,212.0,2026-05-15 18:01:13.825973,60.78,3850.0
2775-SEFEE,Male,0,No,Yes,0,Yes,Yes,DSL,Yes,Yes,No,Yes,No,No,Two year,Yes,Bank transfer (automatic),61.9,0.0,No,0,0,0-6mo,3.0,3.78,7.787,1.0,1.0,163.33333333333334,2026-05-15 18:39:58.825973,4.54,0.0
9003-CPATH,Male,0,No,No,42,Yes,Yes,Fiber optic,No,No,Yes,No,No,No,Month-to-month,No,Electronic check,79.9,3313.4,No,0,0,2-4yr,5.0,0.37,113.73599999999999,0.0,2.0,219.2,2026-05-15 01:43:14.825973,39.76,3355.8
1754-GKYPY,Male,1,Yes,No,22,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),89.75,1938.9,No,0,1,1-2yr,4.0,5.4,0.0,2.0,0.0,81.5,2026-04-23 13:41:05.825973,13.73,1974.5
5294-CDGWY,Male,0,Yes,Yes,51,No,No phone service,DSL,Yes,Yes,Yes,No,Yes,Yes,One year,No,Electronic check,59.3,3014.65,Yes,1,0,4yr+,9.0,10.2,233.574,0.0,2.0,382.3333333333333,2026-05-14 12:44:55.825973,76.24,3024.3
7956-XQWGU,Male,0,No,No,27,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),19.4,460.25,No,0,0,2-4yr,5.0,11.37,13.208,0.0,0.0,260.4,2026-05-12 20:22:20.825973,21.76,523.8
1591-MQJTP,Male,1,Yes,No,51,Yes,Yes,Fiber optic,Yes,No,Yes,No,No,Yes,One year,Yes,Bank transfer (automatic),93.65,4839.15,No,0,1,4yr+,7.0,8.03,101.56599999999999,1.0,0.0,370.0,2026-04-25 20:32:30.825973,50.97,4776.15
5295-PCJOO,Male,0,No,Yes,4,Yes,No,DSL,Yes,No,No,No,No,No,Month-to-month,Yes,Electronic check,49.4,184.4,Yes,1,0,0-6mo,10.0,6.05,305.899,2.0,1.0,117.8,2026-05-08 21:56:52.825973,73.14,197.6
2369-FEVNO,Male,0,No,No,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,19.9,19.9,No,0,0,0-6mo,12.0,14.93,299.217,2.0,2.0,242.0,2026-05-12 17:08:59.825973,74.52,19.9
9863-JZAIC,Male,0,No,No,35,Yes,No,DSL,No,No,No,No,Yes,No,Month-to-month,No,Mailed check,55.0,2010.55,Yes,1,0,2-4yr,7.0,6.97,203.36900000000003,0.0,0.0,441.2857142857143,2026-05-15 05:22:35.825973,60.66,1925.0
7471-MQPOS,Male,1,Yes,Yes,71,Yes,Yes,DSL,No,Yes,Yes,Yes,No,Yes,One year,Yes,Bank transfer (automatic),72.9,5139.65,No,0,1,4yr+,7.0,3.38,122.686,2.0,1.0,232.0,2026-05-16 12:49:44.825973,58.75,5175.9
7660-HDPJV,Female,0,No,No,1,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,69.2,69.2,Yes,1,0,0-6mo,3.0,8.87,13.415,0.0,0.0,519.6666666666666,2026-05-23 10:19:08.825973,6.06,69.2
5115-SQAAU,Female,0,Yes,Yes,69,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),25.6,1673.4,No,0,0,4yr+,11.0,13.2,308.50199999999995,1.0,2.0,297.09090909090907,2026-05-21 21:10:34.825973,90.45,1766.4
9845-QOMAD,Male,0,Yes,Yes,14,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,19.75,309.35,No,0,0,1-2yr,4.0,3.05,111.026,0.0,0.0,278.5,2026-05-18 23:03:39.825973,29.25,276.5
7672-VFMXZ,Male,0,Yes,No,57,Yes,No,DSL,Yes,No,No,Yes,No,No,Month-to-month,No,Electronic check,55.7,3171.6,No,0,0,4yr+,8.0,13.22,280.573,1.0,0.0,383.875,2026-05-19 07:08:51.825973,75.92,3174.9
9739-JLPQJ,Female,0,Yes,Yes,72,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Credit card (automatic),117.5,8670.1,No,0,0,4yr+,11.0,0.15,142.85899999999998,2.0,0.0,300.6363636363636,2026-05-05 01:43:29.825973,78.74,8460.0
9916-AYHTC,Male,0,No,No,48,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),19.85,916.0,No,0,0,2-4yr,4.0,11.38,182.182,0.0,0.0,190.5,2026-05-13 13:56:22.825973,45.43,952.8
3855-ONCAR,Female,0,Yes,Yes,4,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Mailed check,78.9,299.75,No,0,0,0-6mo,6.0,15.82,319.322,0.0,0.0,630.6666666666666,2026-05-03 15:52:32.825973,53.86,315.6
1488-SYSFC,Male,0,Yes,Yes,31,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,20.65,702.05,No,0,0,2-4yr,8.0,4.48,129.582,1.0,0.0,144.125,2026-05-15 10:30:37.825973,57.13,640.15
7931-PXHFC,Male,0,No,No,38,Yes,No,DSL,No,No,Yes,Yes,No,Yes,One year,Yes,Mailed check,62.3,2354.8,Yes,1,0,2-4yr,9.0,0.88,136.728,3.0,0.0,430.0,2026-05-23 14:52:47.825973,64.07,2367.4
3990-QYKBE,Male,1,Yes,No,37,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,92.5,3473.4,Yes,1,1,2-4yr,11.0,22.87,157.788,0.0,1.0,342.6363636363636,2026-05-19 13:13:21.825973,72.74,3422.5
0970-QXPXW,Female,0,No,No,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,19.65,19.65,No,0,0,0-6mo,6.0,2.75,232.54399999999998,1.0,1.0,240.16666666666666,2026-05-17 02:00:17.825973,46.65,19.65
3259-KNMRR,Male,1,No,No,57,Yes,Yes,DSL,No,Yes,Yes,No,Yes,Yes,Two year,Yes,Bank transfer (automatic),79.75,4438.2,No,0,1,4yr+,10.0,6.07,110.885,4.0,0.0,147.2,2026-05-05 08:27:46.825973,67.39,4545.75
6120-RJKLU,Female,1,Yes,No,62,Yes,No,DSL,Yes,No,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),79.95,4819.75,No,0,1,4yr+,5.0,3.65,114.515,1.0,1.0,243.8,2026-04-18 13:50:54.825973,43.74,4956.9
9572-WUKSB,Male,0,Yes,No,3,No,No phone service,DSL,No,No,No,Yes,No,No,Month-to-month,Yes,Electronic check,29.9,92.25,No,0,0,0-6mo,3.0,0.0,225.417,0.0,0.0,1084.6666666666667,2026-05-16 09:48:04.825973,35.67,89.7
5893-KCLGT,Female,0,No,Yes,72,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,19.75,1567.0,No,0,0,4yr+,7.0,7.5,69.869,1.0,0.0,839.5714285714286,2026-05-18 10:28:46.825973,51.14,1422.0
0076-LVEPS,Male,0,No,Yes,29,No,No phone service,DSL,Yes,Yes,Yes,Yes,No,No,Month-to-month,Yes,Mailed check,45.0,1242.45,No,0,0,2-4yr,6.0,2.22,126.09700000000001,1.0,0.0,312.5,2026-05-26 03:14:09.825973,44.54,1305.0
3640-JQGJG,Male,0,Yes,Yes,13,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),44.8,559.2,No,0,0,1-2yr,8.0,10.3,91.66900000000001,5.0,0.0,148.75,2026-05-11 05:46:17.825973,47.2,582.4
4919-MOAVT,Male,0,No,Yes,3,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Electronic check,69.65,220.1,Yes,1,0,0-6mo,8.0,11.53,4.514,1.0,0.0,116.625,2026-05-22 19:58:31.825973,30.88,208.95
1596-OQSPS,Female,0,No,No,11,Yes,No,DSL,No,Yes,No,No,No,No,Month-to-month,No,Electronic check,51.1,531.15,No,0,0,6-12mo,7.0,3.05,283.60699999999997,0.0,1.0,614.0,2026-05-22 13:50:15.825973,60.83,562.1
9867-XOBQA,Female,0,No,Yes,21,No,No phone service,DSL,Yes,Yes,Yes,Yes,Yes,No,Two year,No,Mailed check,53.15,1183.2,No,0,0,1-2yr,8.0,16.07,134.02100000000002,1.0,0.0,286.125,2026-05-24 18:16:45.825973,55.55,1116.15
9546-KDTRB,Female,0,No,No,19,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),24.7,465.85,No,0,0,1-2yr,9.0,9.52,35.058,4.0,1.0,179.33333333333334,2026-05-09 12:52:09.825973,44.52,469.3
3090-HAWSU,Male,0,No,No,61,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),111.6,6876.05,Yes,1,0,4yr+,12.0,19.73,173.847,2.0,1.0,274.9166666666667,2026-05-24 08:34:35.825973,80.49,6807.6
9820-RMCQV,Female,0,No,No,11,Yes,No,DSL,Yes,No,No,No,No,No,Month-to-month,No,Credit card (automatic),48.55,501.0,Yes,1,0,6-12mo,3.0,0.0,147.646,0.0,0.0,1768.0,2026-05-01 02:35:38.825973,30.99,534.05
3174-RKMOW,Male,0,Yes,Yes,35,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,109.95,3782.4,No,0,0,2-4yr,4.0,0.0,200.099,0.0,2.0,266.25,2026-04-09 11:51:24.825973,44.77,3848.25
1760-CAZHT,Male,0,No,Yes,25,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,20.8,460.2,No,0,0,2-4yr,6.0,5.72,35.219,1.0,0.0,559.3333333333334,2026-05-25 02:32:27.825973,29.6,520.0
7839-QRKXN,Female,0,No,No,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,20.2,20.2,Yes,1,0,0-6mo,9.0,9.52,290.232,1.0,0.0,468.6666666666667,2026-05-23 19:19:22.825973,66.56,20.2
8441-SHIPE,Female,0,No,No,67,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),25.6,1790.35,No,0,0,4yr+,6.0,3.55,91.33600000000001,1.0,1.0,190.0,2026-05-02 16:34:21.825973,46.53,1715.2
5204-QZXPU,Male,0,No,No,19,No,No phone service,DSL,No,No,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,39.65,733.35,Yes,1,0,1-2yr,10.0,13.0,154.03,0.0,0.0,269.4,2026-05-22 21:10:39.825973,66.19,753.35
4597-ELFTS,Male,0,No,No,56,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Electronic check,24.9,1334.0,Yes,1,0,4yr+,7.0,6.37,74.012,0.0,0.0,1021.1428571428571,2026-05-24 01:19:29.825973,47.46,1394.4
1320-GVNHT,Male,0,Yes,Yes,72,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,Two year,Yes,Credit card (automatic),108.4,7767.25,No,0,0,4yr+,7.0,8.07,73.034,1.0,0.0,145.85714285714286,2026-05-06 19:04:04.825973,51.66,7804.8
1047-RNXZV,Male,0,No,No,43,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,19.55,876.15,No,0,0,2-4yr,12.0,16.72,105.428,2.0,1.0,376.5833333333333,2026-05-23 04:11:55.825973,67.91,840.65
3541-ZNUHK,Female,0,Yes,Yes,55,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,85.1,4600.95,No,0,0,4yr+,7.0,10.37,136.70299999999997,1.0,0.0,255.28571428571428,2026-05-25 09:12:58.825973,56.97,4680.5
